"DATE","LOCATION","d.15","d.46","d.76","d.107","d.137","d.168","d.198","d.229","d.259","d.290","d.320"
2006-09-20,"S6N",2.18,NA,1.83,1.09,0.79,1.37,2.34,2.31,2.54,3.15,NA
2006-09-20,"S6S",1.57,1.68,0.66,1.42,1.12,1.52,1.55,1.27,0.94,2.16,NA
2006-10-30,"S1N",2.84,5.05,1.93,1.04,NA,1.8,1.73,2.34,2.57,5.59,NA
2006-10-30,"S1S",4.01,4.9,1.83,1.32,1.32,1.88,2.24,NA,1.88,9.6,NA
2006-10-30,"S2E",3.17,4.39,1.35,1.12,1.5,1.12,1.12,1.12,NA,NA,NA
2006-10-30,"S2S",4.37,2.64,4.52,2.31,2.31,2.13,2.44,1.52,NA,0.94,NA
2006-10-30,"S3W",1.57,1.63,NA,0.43,1.07,1.57,0.61,1.57,1.12,3.56,NA
2006-10-30,"S4S",2.62,2.08,0.51,0.61,0.41,0.41,0.56,1.4,0.64,0.94,NA
2006-10-30,"S4W",3.33,2.11,2.44,1.55,1.5,1.4,1.47,1.47,NA,NA,NA
2006-10-30,"S5",2.16,2.13,2.13,1.35,1.35,0.58,0.86,NA,NA,NA,NA
2006-10-30,"S6N",2.08,0.3,1.85,1.22,0.74,1.4,2.39,2.54,2.64,3.23,NA
2006-10-30,"S6S",1.37,1.88,0.74,1.37,1.22,1.8,1.55,1.5,0.99,2.67,NA
2007-05-14,"S1N",4.27,6.1,3.99,3.02,0.91,1.85,1.55,2.08,2.31,5.18,NA
2007-05-14,"S1S",3.61,6.38,3.94,3.56,3.02,3.84,3.3,0.41,7.16,13.23,NA
2007-05-14,"S2E",4.24,8.1,3.2,2.18,1.7,1.24,1.55,1.55,NA,NA,NA
2007-05-14,"S2S",6.1,4.98,6.91,4.57,4.01,3.56,4.14,3.78,1.37,2.34,NA
2007-05-14,"S3W",1.55,1.98,1.5,3.84,4.17,4.06,1.27,1.85,1.24,3.94,NA
2007-05-14,"S4S",2.29,2.26,2.29,3.96,3.91,3.23,0.66,1.5,0.71,1.09,NA
2007-05-14,"S4W",6.63,4.22,6.38,4.85,4.09,3.38,3.33,3.33,NA,NA,NA
2007-05-14,"S5",2.57,2.49,5.44,3.07,3.15,1.85,2.26,1.4,NA,NA,NA
2007-05-14,"S6N",3.07,2.92,3.68,1.5,1.12,1.78,2.41,2.18,2.59,3.05,NA
2007-05-14,"S6S",3.71,5.99,4.14,6.15,1.55,1.78,1.65,1.55,1.5,2.82,NA
2007-09-27,"S1N",3.4,5.18,3.63,1.96,NA,1.63,1.02,1.47,2.13,4.85,NA
2007-09-27,"S1S",2.51,5.51,3.3,2.13,1.24,1.96,2.31,NA,1.93,9.58,NA
2007-09-27,"S2E",3.05,4.9,1.37,1.27,1.37,1.17,1.17,1.17,NA,NA,NA
2007-09-27,"S2S",4.55,3.99,5.61,2.39,2.34,2.01,2.69,1.52,NA,0.79,NA
2007-09-27,"S3W",1.52,2.01,1.47,1.98,2.01,2.01,0.61,1.35,0.94,3.05,NA
2007-09-27,"S4S",1.63,2.16,2.46,3.78,0.71,0.43,0.51,1.32,0.48,1.04,NA
2007-09-27,"S4W",4.5,3.53,4.9,3.91,2.92,1.63,1.4,1.4,NA,NA,NA
2007-09-27,"S5",2.13,2.31,4.55,2.74,2.46,1.32,1.55,0.51,NA,NA,NA
2007-09-27,"S6N",3.05,2.54,2.34,1.07,0.58,1.19,2.26,2.16,2.46,3.02,NA
2007-09-27,"S6S",2.67,4.39,2.03,1.5,0.64,1.32,1.24,1.04,0.64,1.78,NA
2007-11-01,"S1N",3.78,5.38,4.11,3.99,0.91,3.71,2.46,2.16,2.59,5.69,NA
2007-11-01,"S1S",3.25,5.44,3.53,3.2,3.23,4.14,3.78,NA,2.29,2.29,NA
2007-11-01,"S2E",4.04,6.65,3.17,2.24,1.55,1.04,1.04,1.04,NA,NA,NA
2007-11-01,"S2S",4.24,4.27,6.96,4.78,4.27,3.68,4.67,3.94,0.94,2.39,NA
2007-11-01,"S3W",2.87,1.68,1.24,2.64,3.94,3.71,0.94,1.8,1.07,3.15,NA
2007-11-01,"S4S",2.01,2.13,2.08,3.51,3.66,3.3,0.56,1.32,0.61,1.02,NA
2007-11-01,"S4W",4.34,4.37,4.88,4.62,3.94,2.77,2.44,2.44,NA,NA,NA
2007-11-01,"S5",1.98,2.16,4.11,3.2,3.15,2.08,2.54,1.04,NA,NA,NA
2007-11-01,"S6N",2.92,2.74,3.96,1.52,0.94,1.42,1.85,2.16,2.41,3.05,NA
2007-11-01,"S6S",2.97,4.85,2.87,3.63,1.52,1.4,1.24,1.19,0.84,1.98,NA
2008-05-21,"S1N",3.35,6.07,4.09,4.06,0.91,3.96,3.38,3.4,3.35,7.42,NA
2008-05-21,"S1S",4.47,6.35,3.66,3.3,4.09,4.83,4.57,5.03,9.55,9.55,NA
2008-05-21,"S2E",3.78,7.65,3.1,2.44,1.73,1.22,1.22,1.22,NA,NA,NA
2008-05-21,"S2S",4.93,4.78,7.19,4.88,4.75,4.06,4.88,4.52,1.19,2.72,NA
2008-05-21,"S3W",1.65,1.57,1.37,3.02,4.24,4.17,2.41,3.56,3.61,6.43,NA
2008-05-21,"S4S",3.1,2.31,2.18,3.86,4.57,4.78,3.86,4.22,2.29,2.18,NA
2008-05-21,"S4W",4.95,4.6,4.83,4.55,4.57,3.96,3.94,3.94,NA,NA,NA
2008-05-21,"S5",2.51,2.31,4.52,3.33,3.35,2.64,2.92,1.24,NA,NA,NA
2008-05-21,"S6N",3.48,3.35,4.42,2.87,2.95,3.25,2.62,2.59,2.62,2.95,NA
2008-05-21,"S6S",3.17,7.16,3.71,4.93,3.68,3.96,3.66,3.96,3.51,3.94,NA
2008-09-29,"S1N",2.92,2.59,1.78,1.5,NA,2.46,2.01,1.96,2.46,6.1,NA
2008-09-29,"S1S",2.39,2.69,1.47,1.63,1.42,2.24,2.59,NA,2.16,2.16,NA
2008-09-29,"S2E",2.44,1.96,1.37,1.73,1.73,1.22,1.22,1.22,NA,NA,NA
2008-09-29,"S2S",1.96,0.61,4.55,3.05,3.05,2.9,3.25,2.16,NA,1.47,NA
2008-09-29,"S3W",1.14,0.48,NA,0.74,2.16,2.95,1.27,2.24,1.57,3.38,NA
2008-09-29,"S4S",1.35,0.91,0.71,1.02,0.97,0.86,0.94,1.83,1.04,1.5,NA
2008-09-29,"S4W",3.45,0.66,2.64,1.93,2.03,2.11,2.26,2.26,NA,NA,NA
2008-09-29,"S5",2.08,1.5,1.5,2.44,2.62,2.41,2.44,0.1,NA,NA,NA
2008-09-29,"S6N",0.86,NA,2.18,1.19,1.27,1.8,2.54,2.41,2.64,3.23,NA
2008-09-29,"S6S",1.32,1.12,0.89,1.65,1.4,2.11,1.93,1.93,1.37,2.41,NA
2008-11-06,"S1N",2.95,5.11,3.35,1.93,NA,2.13,1.85,1.85,2.29,5.49,NA
2008-11-06,"S1S",2.9,5.08,3,1.63,1.37,2.01,2.31,NA,1.88,1.88,NA
2008-11-06,"S2E",3.86,4.44,1.68,1.52,1.27,0.91,0.91,0.91,NA,NA,NA
2008-11-06,"S2S",3.91,3.48,5.44,2.69,2.34,2.39,2.87,1.96,NA,1.35,NA
2008-11-06,"S3W",1.83,1.68,0.81,1.07,1.93,2.41,0.94,2.13,1.35,3.78,NA
2008-11-06,"S4S",2.74,2.24,1.7,1.37,0.81,0.61,0.61,1.52,0.64,1.02,NA
2008-11-06,"S4W",3.99,3.2,2.84,1.96,2.11,1.68,2.16,2.16,NA,NA,NA
2008-11-06,"S5",2.26,2.11,3.66,2.59,2.34,2.11,2.11,0.46,NA,NA,NA
2008-11-06,"S6N",2.67,1.19,1.93,0.97,0.71,1.35,1.85,1.8,2.18,2.64,NA
2008-11-06,"S6S",2.9,2.87,1.22,1.55,1.12,1.8,1.55,1.65,1.19,2.54,NA
2009-05-21,"S1N",4.22,5.99,4.17,4.09,0.76,4.57,3.63,3.91,3.61,7.75,NA
2009-05-21,"S1S",4.5,6.43,3.84,3.63,4.47,5.21,4.72,6.35,9.45,9.45,NA
2009-05-21,"S2E",4.14,8.71,3.38,2.72,1.88,1.47,1.47,1.47,NA,NA,NA
2009-05-21,"S2S",4.27,4.78,7.19,4.83,4.55,3.94,4.93,4.37,1.78,3.07,NA
2009-05-21,"S3W",2.08,2.08,1.65,3.15,4.27,4.22,2.13,2.92,3.94,7.01,NA
2009-05-21,"S4S",2.59,2.54,2.46,4.29,5.44,5.13,3.91,4.32,2.16,1.55,NA
2009-05-21,"S4W",6.2,4.75,7.42,4.78,4.88,4.29,4.22,4.22,NA,NA,NA
2009-05-21,"S5",2.64,2.49,4.57,3.4,3.48,2.95,2.79,1.4,NA,NA,NA
2009-05-21,"S6N",3.07,3.05,3.33,2.74,2.18,2.24,2.29,2.26,2.41,2.84,NA
2009-05-21,"S6S",2.79,5.89,3.38,4.85,3.99,4.14,3.84,3.96,3.73,4.14,NA
2009-09-21,"S1N",1.73,2.44,2.46,1.8,NA,2.41,2.16,2.08,2.34,6.22,NA
2009-09-21,"S1S",0.81,1.63,1.85,1.96,1.96,2.87,2.74,NA,2.29,7.72,NA
2009-09-21,"S2E",1.63,2.54,2.13,1.98,2.16,2.08,2.08,2.08,NA,NA,NA
2009-09-21,"S2S",1.91,0.81,5.44,3.63,3.4,3.45,3.78,2.95,NA,1.65,NA
2009-09-21,"S3W",1.09,0.03,0.1,0.89,2.11,2.74,1.27,2.18,1.55,3.76,NA
2009-09-21,"S4S",0.46,0.41,0.76,1.12,0.89,0.64,0.79,1.68,1.07,1.47,NA
2009-09-21,"S4W",2.51,NA,2.64,2.01,2.13,2.01,2.31,2.31,NA,NA,NA
2009-09-21,"S5",0.46,1.07,2.44,2.95,3.1,2.74,3,0.18,NA,NA,NA
2009-09-21,"S6N",0.48,NA,2.34,1.37,1.07,1.68,2.16,2.39,2.72,2.92,NA
2009-09-21,"S6S",0.74,0.64,1.07,1.63,1.73,2.01,1.85,1.96,1.5,1.93,NA
2009-11-02,"S1N",3.99,6.1,3.66,3,NA,2.39,2.03,2.18,2.49,5.84,NA
2009-11-02,"S1S",3.84,5.89,3.53,3.38,1.8,2.74,2.54,NA,2.03,7.87,NA
2009-11-02,"S2E",3.96,5.99,2.64,1.98,1.78,1.68,1.68,1.68,NA,NA,NA
2009-11-02,"S2S",6.17,4.44,6.35,3.48,3.17,3.23,2.49,NA,0.03,1.55,NA
2009-11-02,"S3W",1.6,2.46,1.55,1.22,1.7,2.41,1.19,2.03,1.5,3.63,NA
2009-11-02,"S4S",2.64,2.69,1.5,0.91,0.81,0.48,0.79,1.65,1.02,1.5,NA
2009-11-02,"S4W",3.89,3.78,2.87,1.83,2.08,1.98,1.88,1.88,NA,NA,NA
2009-11-02,"S5",2.92,2.72,4.52,2.69,3.17,2.54,2.84,NA,NA,NA,NA
2009-11-02,"S6N",2.51,2.39,2.13,1.17,1.02,1.37,2.13,2.13,2.59,2.9,NA
2009-11-02,"S6S",2.9,3.66,1.09,1.7,1.65,1.85,1.98,1.93,1.47,2.82,NA
2010-04-26,"S1N",3.73,5.69,4.01,4.06,NA,3.53,2.64,2.77,2.95,6.43,NA
2010-04-26,"S1S",4.39,6.53,3.71,3.45,3.61,4.24,3.71,NA,2.49,2.49,NA
2010-04-26,"S2E",3.63,7.04,3.2,2.46,1.55,1.12,1.12,1.12,NA,NA,NA
2010-04-26,"S2S",5.11,4.29,7.14,4.83,4.6,4.24,4.93,4.11,0.89,2.57,NA
2010-04-26,"S3W",0.99,1.27,1.02,2.03,2.62,2.49,1.02,2.01,1.32,4.37,NA
2010-04-26,"S4S",2.03,1.88,1.98,3.48,3.53,2.41,0.89,1.78,1.02,1.4,NA
2010-04-26,"S4W",4.09,3.45,4.14,3.94,3.38,2.79,2.44,2.44,NA,NA,NA
2010-04-26,"S5",2.08,1.98,3.84,3.07,3.63,2.77,2.77,2.72,NA,NA,NA
2010-04-26,"S6N",1.6,1.09,2.59,1.35,1.17,1.55,2.18,2.26,2.31,2.95,NA
2010-04-26,"S6S",3.73,5.18,2.03,2.13,2.13,2.03,1.98,1.8,1.85,3.15,NA
2010-09-20,"S1N",4.6,5.84,4.44,4.14,NA,3.94,3.2,3.17,3.15,7.37,NA
2010-09-20,"S1S",3.28,5.51,2.95,2.84,3,3.66,3.15,NA,3.78,3.78,NA
2010-09-20,"S2E",3.58,7.49,3.71,2.59,2.18,2.08,2.08,2.08,NA,NA,NA
2010-09-20,"S2S",4.62,3.99,7.16,5,4.72,4.17,4.85,4.14,0.86,2.46,NA
2010-09-20,"S3W",1.7,1.65,1.09,1.98,3.56,3.53,1.47,2.11,1.47,3.78,NA
2010-09-20,"S4S",1.96,1.98,1.8,2.34,2.26,1.42,0.81,1.85,1.09,1.37,NA
2010-09-20,"S4W",3.73,3.33,3.61,3,3.07,2.92,2.92,2.92,NA,NA,NA
2010-09-20,"S5",2.57,2.24,3.66,3.3,3.66,3.07,3.07,1.17,NA,NA,NA
2010-09-20,"S6N",2.21,1.85,2.95,1.63,1.27,1.63,2.34,2.26,2.46,3.15,NA
2010-09-20,"S6S",3.53,4.29,2.24,2.77,1.83,1.98,1.96,1.85,1.45,2.74,NA
2010-11-01,"S1N",4.75,6.12,4.57,4.42,NA,4.57,3.66,3.61,3.3,7.77,NA
2010-11-01,"S1S",3.99,5.94,3.78,3.4,4.7,5.08,4.55,0.91,8.08,8.08,NA
2010-11-01,"S2E",5.08,8.56,3.84,2.77,1.78,1.78,1.78,1.78,NA,NA,NA
2010-11-01,"S2S",5.61,4.9,7.32,4.83,4.83,4.27,4.98,4.47,1.65,3.1,NA
2010-11-01,"S3W",1.98,2.18,1.63,3.07,4.24,3.63,1.37,2.24,1.47,4.32,NA
2010-11-01,"S4S",2.39,2.57,2.41,4.06,3.84,1.73,0.86,1.83,0.86,1.32,NA
2010-11-01,"S4W",6.55,5.16,7.77,4.7,4.44,3.78,3.76,3.76,NA,NA,NA
2010-11-01,"S5",2.79,2.59,4.67,3.48,3.76,3,3.1,1.63,NA,NA,NA
2010-11-01,"S6N",2.97,2.77,3.1,1.7,1.32,1.63,2.03,1.96,2.31,2.79,NA
2010-11-01,"S6S",3.17,5.21,2.79,4.01,2.92,2.18,1.85,1.68,1.4,2.67,NA
2011-05-19,"S1N",3.91,6.15,4.67,4.24,NA,4.29,3.51,3.66,3.38,7.77,NA
2011-05-19,"S1S",3.58,5.51,3.45,3.38,4.11,4.57,4.17,5.94,9.8,9.8,NA
2011-05-19,"S2E",4.8,7.14,3.78,3.15,2.59,2.26,2.26,2.26,NA,NA,NA
2011-05-19,"S2S",5.21,4.37,7.16,5.13,4.98,4.39,4.98,4.6,1.17,2.95,NA
2011-05-19,"S3W",1.57,1.22,1.07,2.64,4.14,4.29,2.69,3.86,3.94,6.35,NA
2011-05-19,"S4S",1.55,2.16,2.08,3.66,4.7,4.52,4.09,4.22,2.49,1.7,NA
2011-05-19,"S4W",5,3.86,4.55,4.6,4.32,3.86,2.44,2.44,NA,NA,NA
2011-05-19,"S5",2.36,2.24,4.14,3.45,3.91,3.15,3.15,1.24,NA,NA,NA
2011-05-19,"S6N",2.57,2.24,4.22,2.95,2.9,3.2,3,2.69,2.69,3.05,NA
2011-05-19,"S6S",2.92,4.85,2.9,4.06,3.51,4.06,3.78,3.68,3.51,3.63,NA
2011-09-19,"S1N",2.57,2.82,2.49,2.62,NA,3.23,2.79,2.95,3,6.91,NA
2011-09-19,"S1S",1.8,1.04,1.37,2.08,2.26,3.38,3.07,0.79,6.96,6.96,NA
2011-09-19,"S2E",3.58,3,2.26,2.44,2.44,2.13,2.13,2.13,NA,NA,NA
2011-09-19,"S2S",2.46,0.81,5.44,4.22,4.6,4.39,4.55,3.15,0.48,2.39,NA
2011-09-19,"S3W",1.14,0.15,0.25,1.32,3.07,3.45,1.68,2.69,2.24,4.24,NA
2011-09-19,"S4S",1.3,0.66,0.94,1.47,1.32,1.17,1.07,1.8,1.09,1.57,NA
2011-09-19,"S4W",2.51,0.56,2.95,2.44,2.44,2.62,2.79,2.79,NA,NA,NA
2011-09-19,"S5",1.35,1.19,2.39,2.95,3.2,2.87,3.17,0.48,NA,NA,NA
2011-09-19,"S6N",0.76,0.25,2.54,1.98,2.01,2.54,2.54,2.46,2.49,3.25,NA
2011-09-19,"S6S",1.04,0.89,1.73,2.57,2.01,2.24,1.96,2.16,1.68,2.59,NA
2011-10-31,"S1N",3.96,5.46,3.07,2.34,NA,2.74,2.39,2.84,2.62,6.55,NA
2011-10-31,"S1S",3.35,4.72,1.8,1.78,2.13,2.95,2.79,0,3.96,5.79,NA
2011-10-31,"S2E",3.4,5.16,2.29,2.29,2.29,1.93,1.93,1.93,NA,NA,NA
2011-10-31,"S2S",4.17,2.9,5.49,3.76,4.06,3.91,3.99,2.69,0.18,2.11,NA
2011-10-31,"S3W",1.73,1.37,0.2,0.94,2.11,3,1.57,2.44,1.93,4.78,NA
2011-10-31,"S4S",2.29,2.13,1.02,1.09,0.89,0.74,0.81,1.83,0.81,1.35,NA
2011-10-31,"S4W",4.65,2.74,2.95,2.18,2.39,2.24,2.46,2.46,NA,NA,NA
2011-10-31,"S5",2.51,2.49,3.38,2.92,2.79,2.57,2.79,0.33,NA,NA,NA
2011-10-31,"S6N",1.75,0.97,2.46,1.42,1.47,1.83,2.34,2.29,2.57,2.92,NA
2011-10-31,"S6S",1.65,3.05,1.42,2.11,1.96,2.03,1.98,1.96,1.55,2.54,NA
2012-05-10,"S1N",3.4,6.48,4.22,4.01,1.04,4.52,3.48,3.51,3.25,7.49,NA
2012-05-10,"S1S",3.05,6.2,3.63,3.53,3.81,4.7,4.11,4.52,8.99,8.99,NA
2012-05-10,"S2E",3.53,8.28,3.35,2.49,2.44,2.44,2.44,2.44,NA,NA,NA
2012-05-10,"S2S",3.51,5.08,7.49,4.93,4.47,4.14,4.93,4.39,2.24,3.4,NA
2012-05-10,"S3W",1.14,1.88,1.32,2.87,4.27,4.01,2.74,3.53,3.91,6.43,NA
2012-05-10,"S4S",1.22,2.84,2.26,3.71,4.39,4.29,3.35,3.81,1.63,1.52,NA
2012-05-10,"S4W",3.96,5.18,7.14,4.7,4.72,3.81,3.78,3.78,NA,NA,NA
2012-05-10,"S5",1.75,2.77,4.83,3.33,3.35,3.1,3,1.32,NA,NA,NA
2012-05-10,"S6N",2.57,2.95,4.17,2.72,2.46,2.72,2.46,2.31,2.44,3.02,NA
2012-05-10,"S6S",2.79,4.93,3.07,4.14,3.48,3.94,3.48,3.2,2.72,3.33,NA
2012-09-19,"S1N",0.99,0,0.13,1.8,0.41,1.88,2.77,1.96,2.26,2.34,NA
2012-09-19,"S1S",0.66,0,0.1,2.77,1.4,1.65,2.31,0,2.59,3.63,NA
2012-09-19,"S2E",0.74,0,0,0.74,1.96,1.96,1.96,1.96,NA,NA,NA
2012-09-19,"S2S",0.71,0,0.3,2.54,2.29,2.74,3.35,2.69,3.07,1.02,NA
2012-09-19,"S3W",0,0,0,0.2,0.13,1.52,3.48,2.03,2.11,1.52,NA
2012-09-19,"S4S",0.13,0,0.43,0.3,0.28,0.05,0,0.13,0.61,0.64,NA
2012-09-19,"S4W",1.04,0,1.4,1.57,1.55,1.63,1.78,1.78,NA,NA,NA
2012-09-19,"S5",0.41,0.2,0.51,0.97,2.01,1.83,2.41,3.3,NA,NA,NA
2012-09-19,"S6N",0.36,0,0.51,0.51,0.97,1.24,1.19,2.13,2.11,2.39,NA
2012-09-19,"S6S",0.15,0,0.58,0.61,0,1.4,1.68,1.4,1.14,0.99,NA
2012-10-27,"S1N",1.57,1.73,1.27,1.85,0.51,1.85,2.57,2.01,2.26,2.29,NA
2012-10-27,"S1S",2.06,0.74,1.93,2.95,1.42,1.68,2.29,0.03,2.54,2.84,NA
2012-10-27,"S2E",3.63,3.07,0,0.86,2.13,2.13,2.13,2.13,NA,NA,NA
2012-10-27,"S2S",3.35,3.94,0.66,2.69,2.29,2.34,3,2.54,3.25,0.97,NA
2012-10-27,"S3W",0.69,0.94,0.46,0.15,0,0.86,3.2,1.7,1.93,1.52,NA
2012-10-27,"S4S",1.17,1.88,0.58,0.28,0.25,0.1,0,0.3,0.56,0.64,NA
2012-10-27,"S4W",2.67,1.7,0,1.57,1.57,1.7,1.8,1.8,NA,NA,NA
2012-10-27,"S5",1.52,2.77,0.58,0.97,1.98,1.96,1.96,3.35,NA,NA,NA
2012-10-27,"S6N",1.55,0,0.51,0.51,0.97,1.27,1.07,2.08,1.98,2.26,NA
2012-10-27,"S6S",1.17,0.61,0.97,0.71,0,1.68,1.63,1.27,1.04,1.07,NA
2013-05-23,"S1N",4.17,5,3.66,4.11,3.94,3.76,4.83,3.96,4.78,3.07,NA
2013-05-23,"S1S",4.14,2.84,3.3,5.49,4.06,5.28,4.22,0.94,7.8,9.12,NA
2013-05-23,"S2E",3.89,8.86,3.45,2.69,2.69,3.02,3.02,3.02,NA,NA,NA
2013-05-23,"S2S",4.72,7.01,4.67,5.28,4.09,3.86,4.67,3.66,2.11,3.86,NA
2013-05-23,"S3W",1.98,2.11,1.88,2.64,4.22,3.68,3.96,2.62,2.08,2.34,NA
2013-05-23,"S4S",1.88,2.64,2.92,3.1,3.51,4.37,3.2,2.79,3.3,1.8,NA
2013-05-23,"S4W",5.08,5.69,4.27,4.72,4.37,4.88,4.27,4.27,NA,NA,NA
2013-05-23,"S5",3.07,2.95,6.27,3.45,3.84,2.77,4.55,1.4,NA,NA,NA
2013-05-23,"S6N",3.58,3.15,3.71,2.79,2.9,3.17,2.92,2.74,2.46,2.57,NA
2013-05-23,"S6S",4.32,4.17,5.23,2.87,1.63,3.48,3.76,3.84,3.68,4.29,NA
2013-11-15,"S1N",3.71,3.38,3.38,3.76,3.07,2.87,2.72,2.24,2.39,2.41,NA
2013-11-15,"S1S",3.99,1.32,2.95,5.33,3.17,3.91,3.4,0.33,2.57,3.02,NA
2013-11-15,"S2E",3.07,4.22,1.37,1.5,2.62,2.62,2.74,2.74,NA,NA,NA
2013-11-15,"S2S",4.47,5.08,3.25,3.38,2.57,2.79,3.3,2.95,3.84,1.22,NA
2013-11-15,"S3W",1.8,0.97,1.22,0.94,0.79,1.55,3.23,1.96,1.96,1.47,NA
2013-11-15,"S4S",2.26,1.96,2.03,0.71,0.2,0,0,0,0.36,0.61,NA
2013-11-15,"S4W",4.24,3.84,3.15,1.78,1.65,1.83,1.73,1.73,NA,NA,NA
2013-11-15,"S5",3.23,3.02,2.24,2.79,2.54,2.13,2.26,2.77,NA,NA,NA
2013-11-15,"S6N",2.39,0,1.96,0.71,1.09,1.32,1.17,1.93,1.7,2.03,NA
2013-11-15,"S6S",3.48,1.19,2.11,0.71,0,2.01,2.08,1.83,1.52,1.45,NA
2014-05-21,"S1N",4.52,4.14,3.56,4.22,3.76,3.81,4.44,3.51,3.96,8.03,NA
2014-05-21,"S1S",2.46,1.7,3.07,5.69,3.35,4.57,4.32,1.85,9.88,9.17,NA
2014-05-21,"S2E",4.72,8.28,3.33,2.69,2.64,2.64,2.64,2.64,NA,NA,NA
2014-05-21,"S2S",5.03,6.86,4.72,5.23,4.29,3.91,4.62,4.75,6.3,3.3,NA
2014-05-21,"S3W",1.88,1.27,1.42,1.96,3.25,3.84,4.88,4.06,4.17,4.37,NA
2014-05-21,"S4S",3.02,2.34,2.39,2.69,3.84,4.57,3.4,2.92,3.17,1.93,NA
2014-05-21,"S4W",5.74,5.61,4.32,5.08,4.47,4.67,4.44,4.44,NA,NA,NA
2014-05-21,"S5",2.59,3.2,2.69,3.17,3.4,2.74,2.62,3.51,NA,NA,NA
2014-05-21,"S6N",3.12,2.54,3.45,2.84,2.9,3.07,2.84,2.31,2.11,2.49,NA
2014-05-21,"S6S",4.42,3.1,4.85,2.72,1.27,3.48,3.76,3.78,3.58,3.43,NA
2014-09-17,"S1N",3.23,2.77,2.59,2.87,1.8,2.49,2.95,2.49,2.69,2.77,NA
2014-09-17,"S1S",2.84,1.09,2.54,4.85,2.62,2.72,2.92,0.2,3.76,6.4,NA
2014-09-17,"S2E",3.33,3.86,1.55,2.11,2.11,2.39,2.39,NA,NA,NA,NA
2014-09-17,"S2S",3.45,3.56,1.32,3.71,3.3,3.48,3.66,3.53,4.85,1.65,NA
2014-09-17,"S3W",1.17,0.94,1.27,1.17,1.07,2.54,3.99,2.49,2.87,2.57,NA
2014-09-17,"S4S",0.94,0.76,1.7,1.47,0.81,0.76,0.1,0.43,1.07,1.17,NA
2014-09-17,"S4W",2.74,2.18,2.69,2.31,2.08,2.39,2.46,NA,NA,NA,NA
2014-09-17,"S5",2.97,2.49,2.13,2.9,3.35,2.54,2.64,3.3,NA,NA,NA
2014-09-17,"S6N",2.24,0,2.49,1.7,2.16,2.72,2.62,2.41,2.29,2.39,NA
2014-09-17,"S6S",1.98,0.61,2.49,0.97,0,2.31,1.8,2.26,1.96,1.91,NA
2014-11-03,"S1N",4.14,3.63,3.35,3.3,1.68,2.31,2.79,2.26,2.59,2.72,NA
2014-11-03,"S1S",4.44,1.68,3.3,5.84,3.02,3.23,2.92,0.15,3.1,4.17,NA
2014-11-03,"S2E",2.92,4.37,1.78,2.01,2.72,2.77,2.74,NA,NA,NA,NA
2014-11-03,"S2S",3.2,4.47,1.24,3.78,3.1,3.17,3.66,3.4,4.83,1.4,NA
2014-11-03,"S3W",0.81,1.17,1.04,0.91,0.76,1.98,3.71,2.34,2.77,2.11,NA
2014-11-03,"S4S",1.98,1.63,1.22,0.86,0.79,0.41,0.13,0.46,1.07,1.19,NA
2014-11-03,"S4W",4.14,3.71,2.87,2.16,2.16,2.41,2.18,NA,NA,NA,NA
2014-11-03,"S5",2.72,3.48,2.16,2.92,3.35,2.74,2.72,3.35,NA,NA,NA
2014-11-03,"S6N",2.16,0,1.68,1.22,1.8,2.31,2.29,2.18,2.11,2.31,NA
2014-11-03,"S6S",1.91,0.64,1.88,0.61,0,2.03,2.29,2.08,1.91,1.98,NA
2015-05-18,"S1N",4.7,4.01,3.78,4.09,4.09,4.83,4.47,1.98,3.78,2.59,NA
2015-05-18,"S1S",3.25,2.26,3.51,6.43,4.52,6.07,4.83,1.22,2.92,4.24,NA
2015-05-18,"S2E",5.31,9.42,3.56,2.92,2.77,2.74,2.74,NA,NA,NA,NA
2015-05-18,"S2S",5.13,7.47,5.03,5.23,4.17,4.06,4.67,4.78,6.81,4.72,NA
2015-05-18,"S3W",2.31,2.46,2.46,2.62,3.76,2.03,3.35,2.44,2.57,1.7,NA
2015-05-18,"S4S",2.36,3.4,3.3,3.53,3.07,1.8,0,0.3,1.07,1.09,NA
2015-05-18,"S4W",5.11,6.68,5.77,5.03,4.44,4.29,3.61,NA,NA,NA,NA
2015-05-18,"S5",2.67,3.94,3.4,3.45,3.68,3.17,2.92,3.61,NA,NA,NA
2015-05-18,"S6N",3.63,2.77,2.62,1.24,1.68,1.85,1.98,2.13,1.83,2.26,NA
2015-05-18,"S6S",3.56,3.07,5.51,2.72,0.66,2.16,2.41,2.26,2.11,1.98,NA
2015-09-28,"S1N",3.43,2.57,2.31,3.3,2.41,3.05,3.23,2.49,2.59,2.79,NA
2015-09-28,"S1S",2.06,1.12,2.79,5.05,2.87,3.3,3.45,0.18,3,4.29,NA
2015-09-28,"S2E",3.96,4.7,1.37,1.7,1.88,2.13,2.13,NA,NA,NA,NA
2015-09-28,"S2S",3.71,4.9,1.88,3.96,2.84,2.84,3.02,2.79,4.09,1.19,NA
2015-09-28,"S3W",0.79,1.27,1.04,1.19,1.63,2.11,3.35,2.01,2.29,1.42,NA
2015-09-28,"S4S",0.94,0.71,1.47,1.63,1.4,0.1,0,0,0.61,0.91,NA
2015-09-28,"S4W",3.73,2.87,2.84,2.18,2.29,2.16,2.13,NA,NA,NA,NA
